ID	Year	Sex	Trappability	ARS	SVL
13BTS630	2018	F	0	0	867.800
13BTS634	2016	F	0	0	569.500
13BTS634	2017	F	0	0	575.000
13BTS641	2017	F	0	0	689.429
13BTS641	2018	F	0	0	807.000
13BTS643	2017	F	1	0	644.778
13BTS643	2018	F	0	0	802.000
13BTS664	2016	F	0	0	501.000
13BTS664	2017	F	0	0	776.636
13BTS664	2018	F	0	0	875.500
13BTS670	2015	F	0	0	811.000
13BTS670	2016	F	0	0	980.000
13BTS670	2017	F	0	0	987.500
13BTS685	2016	F	0	0	567.000
13BTS685	2017	F	0	0	721.462
13BTS685	2018	F	0	0	813.000
13BTS001	2007	M	0	0	556.333
13BTS001	2009	M	5	0	1052.333
13BTS001	2010	M	0	0	1299.857
13BTS002	2006	M	0	0	509.000
13BTS002	2007	M	0	0	706.500
13BTS002	2009	M	10	6	1166.222
13BTS005	2004	M	0	0	830.286
13BTS005	2005	M	1	0	888.250
13BTS005	2006	M	0	0	991.800
13BTS005	2007	M	7	0	1079.333
13BTS005	2008	M	2	0	1112.000
13BTS005	2009	M	0	0	1161.833
13BTS005	2010	M	1	1	1301.571
13BTS005	2011	M	2	0	1292.000
13BTS006	2006	M	0	0	507.000
13BTS006	2007	M	0	0	729.000
13BTS006	2008	M	1	0	940.000
13BTS006	2009	M	7	0	1107.364
13BTS006	2010	M	0	3	1295.667
13BTS007	2009	M	11	0	832.538
13BTS007	2010	M	1	0	1071.500
13BTS007	2011	M	0	0	1086.000
13BTS008	2007	M	0	0	542.000
13BTS008	2009	M	0	0	872.750
13BTS014	2004	M	0	0	806.333
13BTS014	2005	M	5	0	939.750
13BTS014	2006	M	5	0	1122.250
13BTS014	2007	M	9	0	1171.167
13BTS014	2008	M	0	0	1163.800
13BTS014	2009	M	0	0	1186.800
13BTS019	2004	M	0	0	790.800
13BTS019	2005	M	0	0	840.500
13BTS019	2006	M	0	0	1013.714
13BTS019	2007	M	2	0	1105.200
13BTS019	2008	M	3	0	1098.200
13BTS019	2009	M	0	0	1241.222
13BTS019	2010	M	1	1	1415.000
13BTS019	2011	M	1	0	1432.500
13BTS022	2006	M	0	0	605.000
13BTS022	2007	M	2	0	861.500
13BTS022	2008	M	2	0	993.250
13BTS022	2009	M	6	11	1180.750
13BTS022	2010	M	0	4	1302.000
13BTS023	2005	M	0	0	577.000
13BTS023	2006	M	0	0	716.857
13BTS023	2007	M	2	0	919.500
13BTS023	2008	M	7	1	1050.250
13BTS023	2009	M	5	2	1177.143
13BTS024	2006	M	0	0	622.000
13BTS024	2007	M	0	0	865.667
13BTS024	2008	M	0	0	956.000
13BTS024	2009	M	0	0	1105.222
13BTS024	2010	M	1	1	1218.800
13BTS024	2011	M	6	0	1211.500
13BTS025	2008	M	0	0	565.000
13BTS025	2009	M	0	0	674.667
13BTS025	2010	M	0	0	942.000
13BTS025	2011	M	1	0	980.000
13BTS027	2006	M	0	0	527.000
13BTS027	2007	M	0	0	771.000
13BTS027	2008	M	1	0	892.000
13BTS027	2009	M	8	0	1027.571
13BTS027	2010	M	0	0	1183.000
13BTS031	2006	M	0	0	497.000
13BTS031	2007	M	0	0	830.000
13BTS031	2009	M	0	6	1188.000
13BTS031	2010	M	0	9	1375.125
13BTS031	2011	M	2	0	1362.500
13BTS034	2006	M	0	0	630.800
13BTS034	2007	M	4	0	882.000
13BTS034	2008	M	3	0	1005.750
13BTS034	2009	M	0	0	1043.500
13BTS036	2006	M	0	0	482.000
13BTS036	2007	M	0	0	637.000
13BTS036	2009	M	3	1	1001.857
13BTS036	2010	M	0	0	1151.800
13BTS037	2006	M	0	0	538.000
13BTS037	2007	M	0	0	757.667
13BTS037	2009	M	7	3	1152.222
13BTS037	2010	M	0	2	1310.333
13BTS041	2007	M	0	0	734.500
13BTS041	2008	M	0	0	888.000
13BTS041	2009	M	4	2	1014.111
13BTS043	2007	M	0	0	441.500
13BTS043	2009	M	1	0	867.714
13BTS043	2010	M	1	0	1190.000
13BTS043	2011	M	0	0	1210.000
13BTS046	2007	M	0	0	615.000
13BTS046	2008	M	0	0	865.000
13BTS046	2009	M	2	0	1058.143
13BTS046	2010	M	1	3	1267.000
13BTS046	2011	M	0	0	1250.000
13BTS051	2007	M	0	0	508.000
13BTS051	2008	M	0	0	839.000
13BTS051	2009	M	3	0	1056.222
13BTS051	2010	M	1	1	1295.400
13BTS051	2011	M	0	0	1268.000
13BTS052	2007	M	0	0	615.000
13BTS052	2008	M	0	0	830.000
13BTS052	2009	M	5	0	958.250
13BTS052	2010	M	0	1	1151.250
13BTS052	2011	M	0	0	1160.000
13BTS054	2006	M	0	0	538.333
13BTS054	2007	M	0	0	774.000
13BTS054	2008	M	0	0	846.000
13BTS054	2009	M	0	1	1035.000
13BTS054	2010	M	1	1	1209.625
13BTS054	2011	M	3	0	1191.500
13BTS058	2004	M	0	0	846.500
13BTS058	2005	M	3	0	1030.333
13BTS058	2006	M	3	0	1178.167
13BTS058	2007	M	6	0	1220.500
13BTS058	2008	M	0	0	1179.000
13BTS058	2009	M	3	0	1222.000
13BTS058	2010	M	0	5	1302.500
13BTS061	2006	M	0	0	531.000
13BTS061	2007	M	0	0	693.500
13BTS061	2008	M	4	0	962.750
13BTS061	2009	M	2	0	1156.625
13BTS061	2010	M	0	0	1315.667
13BTS066	2004	M	0	0	776.000
13BTS066	2005	M	0	0	889.000
13BTS066	2006	M	0	0	980.333
13BTS066	2007	M	3	0	1107.750
13BTS066	2008	M	3	0	1156.000
13BTS066	2009	M	1	0	1258.375
13BTS066	2010	M	0	0	1370.000
13BTS068	2007	M	0	0	681.667
13BTS068	2008	M	0	0	910.500
13BTS068	2009	M	4	2	1117.125
13BTS069	2006	M	0	0	619.333
13BTS069	2007	M	6	0	870.000
13BTS069	2008	M	3	0	1005.250
13BTS069	2009	M	12	9	1100.273
13BTS069	2010	M	0	0	1259.333
13BTS072	2005	M	0	0	502.000
13BTS072	2006	M	0	0	777.333
13BTS072	2007	M	6	0	915.000
13BTS072	2008	M	3	0	1027.600
13BTS072	2009	M	0	0	1218.444
13BTS072	2010	M	0	3	1365.800
13BTS072	2011	M	2	0	1390.000
13BTS073	2006	M	0	0	703.400
13BTS073	2007	M	0	0	928.500
13BTS073	2008	M	7	1	1042.400
13BTS073	2009	M	4	8	1212.714
13BTS073	2010	M	0	3	1330.000
13BTS074	2006	M	0	0	554.500
13BTS074	2007	M	0	0	744.500
13BTS074	2009	M	5	0	1058.556
13BTS074	2010	M	0	0	1215.000
13BTS077	2006	M	0	0	459.000
13BTS077	2009	M	11	1	1023.909
13BTS077	2010	M	0	1	1273.143
13BTS078	2004	M	0	0	384.000
13BTS078	2005	M	0	0	500.000
13BTS078	2006	M	0	0	792.500
13BTS078	2007	M	5	0	963.000
13BTS078	2008	M	2	0	1066.500
13BTS078	2009	M	0	0	1129.500
13BTS078	2010	M	0	0	1135.000
13BTS084	2006	M	0	0	625.500
13BTS084	2007	M	3	0	895.400
13BTS084	2008	M	8	1	976.400
13BTS084	2009	M	0	1	1105.000
13BTS084	2010	M	1	1	1243.000
13BTS084	2011	M	6	0	1258.500
13BTS085	2009	M	0	0	680.200
13BTS085	2010	M	0	0	936.333
13BTS085	2011	M	1	0	1014.500
13BTS086	2006	M	0	0	504.500
13BTS086	2008	M	0	0	980.000
13BTS086	2009	M	8	3	1177.750
13BTS086	2010	M	0	2	1349.000
13BTS087	2006	M	0	0	874.167
13BTS087	2007	M	12	1	1004.875
13BTS087	2008	M	4	2	1077.714
13BTS087	2009	M	3	3	1195.778
13BTS087	2010	M	0	1	1380.500
13BTS088	2007	M	0	0	520.500
13BTS088	2009	M	1	0	896.000
13BTS088	2010	M	1	0	1185.000
13BTS088	2011	M	0	0	1190.000
13BTS091	2006	M	0	0	494.667
13BTS091	2007	M	0	0	804.667
13BTS091	2008	M	6	0	1006.667
13BTS091	2009	M	5	3	1169.273
13BTS091	2010	M	0	1	1408.200
13BTS091	2011	M	0	0	1376.000
13BTS092	2004	M	0	0	684.000
13BTS092	2005	M	0	0	740.800
13BTS092	2006	M	0	0	933.000
13BTS092	2007	M	8	0	1037.667
13BTS092	2008	M	2	0	1081.667
13BTS092	2009	M	5	0	1110.000
13BTS095	2004	M	0	0	762.400
13BTS095	2005	M	1	0	912.800
13BTS095	2006	M	10	0	1181.667
13BTS095	2007	M	26	1	1230.750
13BTS095	2008	M	0	0	1204.000
13BTS095	2009	M	0	0	1248.800
13BTS097	2006	M	0	0	400.000
13BTS097	2007	M	0	0	685.500
13BTS097	2008	M	2	0	818.500
13BTS097	2009	M	6	0	1039.625
13BTS097	2010	M	0	0	1230.143
13BTS099	2004	M	0	0	796.833
13BTS099	2005	M	4	0	881.000
13BTS099	2006	M	11	0	1147.500
13BTS099	2007	M	0	0	1176.600
13BTS099	2008	M	26	0	1180.750
13BTS099	2009	M	18	0	1223.800
13BTS101	2006	M	0	0	494.333
13BTS101	2007	M	0	0	613.000
13BTS101	2008	M	1	0	992.000
13BTS101	2009	M	2	6	1174.429
13BTS101	2010	M	0	12	1312.000
13BTS102	2006	M	0	0	500.000
13BTS102	2007	M	0	0	779.000
13BTS102	2009	M	1	6	1132.143
13BTS102	2010	M	0	2	1242.750
13BTS102	2011	M	11	0	1248.000
13BTS103	2006	M	0	0	876.500
13BTS103	2008	M	3	1	1096.333
13BTS103	2009	M	1	0	1163.000
13BTS103	2010	M	0	0	1204.000
13BTS103	2011	M	3	0	1197.667
13BTS104	2009	M	0	0	650.167
13BTS104	2010	M	0	0	935.750
13BTS104	2011	M	1	0	1012.000
13BTS105	2006	M	0	0	482.000
13BTS105	2007	M	0	0	714.000
13BTS105	2008	M	0	0	846.500
13BTS105	2009	M	4	0	1013.000
13BTS105	2010	M	0	0	1222.714
13BTS105	2011	M	0	0	1244.000
13BTS106	2006	M	0	0	396.500
13BTS106	2007	M	0	0	673.000
13BTS106	2009	M	0	0	1026.286
13BTS106	2010	M	1	0	1175.333
13BTS106	2011	M	7	0	1166.500
13BTS108	2006	M	0	0	521.500
13BTS108	2007	M	0	0	743.667
13BTS108	2008	M	3	0	962.000
13BTS108	2009	M	9	0	1095.600
13BTS108	2010	M	0	0	1318.200
13BTS110	2006	M	0	0	468.000
13BTS110	2007	M	0	0	653.000
13BTS110	2008	M	0	0	856.000
13BTS110	2009	M	0	0	1043.500
13BTS110	2010	M	1	0	1250.167
13BTS110	2011	M	14	0	1249.000
13BTS112	2004	M	0	0	440.750
13BTS112	2005	M	0	0	690.750
13BTS112	2006	M	0	0	993.200
13BTS112	2007	M	1	0	1122.250
13BTS112	2009	M	0	0	1196.571
13BTS112	2010	M	1	0	1371.500
13BTS112	2011	M	0	0	1437.000
13BTS113	2006	M	0	0	564.667
13BTS113	2007	M	0	0	792.000
13BTS113	2008	M	0	0	898.000
13BTS113	2009	M	3	0	961.750
13BTS113	2010	M	0	0	1138.500
13BTS118	2006	M	0	0	463.000
13BTS118	2007	M	0	0	670.000
13BTS118	2008	M	0	0	857.000
13BTS118	2009	M	0	0	957.800
13BTS118	2010	M	1	0	1098.250
13BTS118	2011	M	12	0	1105.000
13BTS121	2006	M	0	0	508.000
13BTS121	2007	M	0	0	948.000
13BTS121	2008	M	6	0	1044.500
13BTS121	2009	M	0	0	1146.667
13BTS121	2010	M	1	1	1333.500
13BTS121	2011	M	5	0	1338.000
13BTS123	2009	M	0	0	698.857
13BTS123	2010	M	0	0	935.400
13BTS123	2011	M	1	0	990.500
13BTS129	2010	M	0	0	632.286
13BTS129	2011	M	1	0	767.000
13BTS130	2010	M	0	0	724.167
13BTS130	2011	M	1	0	880.800
13BTS131	2005	M	0	0	544.800
13BTS131	2006	M	0	0	898.750
13BTS131	2007	M	3	0	1066.250
13BTS131	2008	M	6	0	1112.800
13BTS131	2009	M	0	0	1315.000
13BTS131	2010	M	1	0	1363.556
13BTS132	2010	M	0	0	633.400
13BTS132	2011	M	1	0	816.000
13BTS138	2010	M	0	0	601.800
13BTS138	2011	M	1	0	783.333
13BTS140	2010	M	0	0	584.000
13BTS140	2011	M	1	0	767.000
13BTS140	2012	M	0	0	1072.000
13BTS140	2013	M	2	11	1318.000
13BTS140	2015	M	3	0	1412.750
13BTS141	2010	M	0	0	672.333
13BTS141	2011	M	0	0	905.000
13BTS141	2012	M	2	15	1310.857
13BTS143	2010	M	0	0	708.250
13BTS143	2011	M	1	0	814.000
13BTS144	2010	M	0	0	631.750
13BTS144	2011	M	0	0	851.500
13BTS148	2009	M	0	0	594.000
13BTS148	2010	M	0	0	910.750
13BTS148	2011	M	0	0	952.000
13BTS149	2010	M	0	0	563.000
13BTS149	2011	M	1	0	728.500
13BTS150	2010	M	0	0	435.000
13BTS150	2011	M	1	0	764.000
13BTS152	2010	M	0	0	580.000
13BTS152	2011	M	0	0	757.000
13BTS153	2010	M	0	0	668.667
13BTS153	2011	M	0	0	795.000
13BTS154	2010	M	0	0	728.571
13BTS154	2011	M	0	0	884.333
13BTS154	2012	M	0	0	1097.333
13BTS157	2010	M	0	0	712.833
13BTS157	2011	M	1	0	805.000
13BTS158	2010	M	0	0	654.000
13BTS158	2011	M	0	0	809.333
13BTS158	2012	M	0	0	1125.000
13BTS162	2010	M	0	0	661.714
13BTS162	2011	M	1	1	826.667
13BTS162	2012	M	3	25	1278.400
13BTS163	2010	M	0	0	828.000
13BTS163	2011	M	0	0	748.000
13BTS165	2010	M	0	0	629.750
13BTS165	2011	M	0	0	825.750
13BTS166	2010	M	0	0	340.000
13BTS168	2010	M	0	0	771.800
13BTS168	2011	M	1	0	842.250
13BTS169	2010	M	0	0	949.400
13BTS173	2010	M	0	0	707.500
13BTS173	2011	M	1	0	814.000
13BTS175	2010	M	0	0	445.000
13BTS175	2011	M	1	0	797.000
13BTS176	2010	M	0	0	575.667
13BTS176	2011	M	0	0	912.000
13BTS177	2010	M	0	0	551.333
13BTS180	2010	M	0	0	646.750
13BTS180	2011	M	1	0	846.000
13BTS181	2010	M	0	0	761.000
13BTS181	2011	M	0	0	890.000
13BTS183	2010	M	0	0	607.500
13BTS183	2011	M	1	0	771.500
13BTS185	2010	M	0	0	556.667
13BTS185	2011	M	1	0	722.000
13BTS186	2010	M	0	0	565.000
13BTS186	2011	M	1	0	863.000
13BTS187	2010	M	0	0	546.800
13BTS187	2012	M	0	0	984.400
13BTS188	2010	M	0	0	689.250
13BTS188	2011	M	1	0	857.000
13BTS190	2010	M	0	0	645.667
13BTS190	2011	M	0	0	814.000
13BTS190	2012	M	7	1	1120.500
13BTS190	2013	M	9	1	1205.444
13BTS192	2010	M	0	0	530.000
13BTS192	2011	M	0	0	851.000
13BTS196	2010	M	0	0	572.667
13BTS196	2011	M	1	0	734.000
13BTS198	2010	M	0	0	556.000
13BTS198	2011	M	0	0	625.000
13BTS199	2010	M	0	0	505.000
13BTS199	2011	M	0	0	659.250
13BTS199	2012	M	1	0	894.000
13BTS200	2010	M	0	0	536.000
13BTS200	2011	M	0	0	704.500
13BTS200	2012	M	0	0	1063.500
13BTS200	2013	M	0	2	1140.000
13BTS200	2015	M	5	0	1210.857
13BTS200	2016	M	0	0	1220.000
13BTS201	2010	M	0	0	593.500
13BTS201	2011	M	1	0	789.500
13BTS203	2010	M	0	0	545.000
13BTS203	2011	M	0	0	738.200
13BTS203	2012	M	0	0	867.500
13BTS206	2010	M	0	0	576.000
13BTS206	2011	M	0	0	778.000
13BTS206	2012	M	0	0	1117.250
13BTS206	2013	M	2	1	1314.500
13BTS208	2010	M	0	0	611.000
13BTS208	2011	M	1	0	794.667
13BTS210	2010	M	0	0	518.000
13BTS210	2011	M	1	0	763.000
13BTS214	2010	M	0	0	675.500
13BTS214	2011	M	0	0	845.333
13BTS215	2010	M	0	0	582.000
13BTS215	2011	M	0	0	790.333
13BTS216	2010	M	0	0	548.500
13BTS216	2011	M	1	0	711.000
13BTS217	2010	M	0	0	523.000
13BTS217	2011	M	0	0	713.250
13BTS218	2010	M	0	0	381.000
13BTS219	2010	M	0	0	650.500
13BTS219	2011	M	1	0	773.500
13BTS220	2010	M	0	0	746.000
13BTS220	2011	M	0	0	909.000
13BTS220	2012	M	2	0	1134.600
13BTS221	2010	M	0	0	581.500
13BTS221	2011	M	1	0	758.500
13BTS225	2010	M	0	0	627.333
13BTS225	2011	M	1	0	783.000
13BTS231	2010	M	0	0	670.000
13BTS231	2011	M	0	0	873.000
13BTS234	2010	M	0	0	679.000
13BTS234	2011	M	1	0	768.000
13BTS236	2010	M	0	0	542.500
13BTS236	2011	M	0	0	732.600
13BTS236	2012	M	8	1	1134.143
13BTS236	2013	M	1	3	1274.000
13BTS238	2010	M	0	0	694.000
13BTS238	2011	M	1	0	731.000
13BTS246	2010	M	0	0	563.000
13BTS246	2011	M	0	0	671.000
13BTS246	2012	M	6	2	1229.286
13BTS247	2010	M	0	0	597.000
13BTS247	2011	M	0	0	753.500
13BTS247	2012	M	1	0	957.250
13BTS248	2010	M	0	0	528.000
13BTS248	2011	M	0	0	694.500
13BTS249	2010	M	0	0	428.000
13BTS249	2011	M	0	0	646.500
13BTS253	2010	M	0	0	598.000
13BTS253	2011	M	0	0	804.500
13BTS253	2012	M	3	0	1024.750
13BTS253	2013	M	11	0	1216.182
13BTS254	2010	M	0	0	627.000
13BTS254	2011	M	0	0	764.333
13BTS254	2012	M	11	0	984.000
13BTS257	2010	M	0	0	455.000
13BTS257	2011	M	0	0	622.000
13BTS257	2012	M	4	0	848.667
13BTS258	2010	M	0	0	498.000
13BTS258	2011	M	0	0	734.500
13BTS258	2012	M	9	0	899.400
13BTS258	2013	M	0	3	1123.200
13BTS258	2015	M	1	0	1187.400
13BTS258	2016	M	4	0	1192.333
13BTS260	2010	M	0	0	546.000
13BTS260	2011	M	0	0	706.400
13BTS260	2012	M	2	6	1220.000
13BTS260	2013	M	0	5	1334.000
13BTS262	2010	M	0	0	571.500
13BTS262	2011	M	0	0	673.500
13BTS262	2012	M	8	0	1089.250
13BTS262	2013	M	11	0	1023.588
13BTS262	2015	M	17	0	1079.700
13BTS264	2010	M	0	0	525.000
13BTS264	2011	M	0	0	684.600
13BTS267	2011	M	0	0	810.400
13BTS267	2012	M	1	0	1027.500
13BTS267	2013	M	4	2	1174.000
13BTS269	2011	M	0	0	569.750
13BTS269	2012	M	0	0	911.333
13BTS269	2013	M	6	0	1085.333
13BTS269	2015	M	4	0	1128.667
13BTS273	2010	M	0	0	653.000
13BTS273	2011	M	0	0	749.800
13BTS273	2012	M	0	0	907.000
13BTS274	2011	M	0	0	811.000
13BTS274	2012	M	8	0	1093.286
13BTS274	2013	M	5	0	1223.200
13BTS276	2010	M	0	0	732.000
13BTS276	2011	M	0	0	775.750
13BTS280	2010	M	0	0	570.000
13BTS280	2011	M	1	0	655.000
13BTS281	2010	M	0	0	635.000
13BTS281	2012	M	0	0	879.500
13BTS281	2013	M	10	0	1102.100
13BTS281	2015	M	0	0	1171.250
13BTS281	2016	M	3	0	1189.500
13BTS285	2011	M	0	0	726.000
13BTS285	2012	M	4	0	899.600
13BTS285	2013	M	0	0	971.000
13BTS288	2013	M	0	0	535.000
13BTS288	2015	M	0	0	974.500
13BTS289	2011	M	1	0	795.000
13BTS291	2011	M	0	0	599.000
13BTS295	2011	M	0	0	671.000
13BTS295	2012	M	0	0	887.000
13BTS297	2011	M	0	0	651.500
13BTS297	2012	M	0	0	1146.250
13BTS297	2013	M	2	0	1255.000
13BTS299	2011	M	0	0	725.500
13BTS299	2012	M	1	0	974.250
13BTS299	2013	M	8	0	1041.375
13BTS310	2011	M	0	0	779.000
13BTS311	2011	M	0	0	799.000
13BTS311	2012	M	2	0	1128.667
13BTS311	2013	M	5	2	1298.667
13BTS316	2011	M	0	0	952.000
13BTS322	2011	M	0	0	684.000
13BTS322	2012	M	0	0	942.500
13BTS322	2015	M	0	0	1063.000
13BTS323	2013	M	0	0	648.000
13BTS323	2015	M	0	0	1040.000
13BTS325	2011	M	0	0	675.000
13BTS325	2012	M	1	0	955.625
13BTS325	2013	M	5	0	1079.333
13BTS325	2015	M	6	0	1149.556
13BTS325	2016	M	0	0	1163.778
13BTS325	2017	M	12	0	1211.370
13BTS326	2012	M	0	0	921.750
13BTS326	2013	M	1	0	1068.000
13BTS342	2012	M	0	0	471.500
13BTS343	2012	M	0	0	465.500
13BTS343	2015	M	0	0	763.000
13BTS348	2012	M	0	0	592.500
13BTS348	2013	M	0	0	650.000
13BTS349	2012	M	0	0	938.500
13BTS349	2015	M	0	0	1048.000
13BTS349	2016	M	0	0	1160.000
13BTS349	2017	M	0	0	1165.000
13BTS351	2012	M	0	0	477.000
13BTS352	2012	M	0	0	498.000
13BTS352	2013	M	0	0	546.000
13BTS352	2015	M	3	0	997.000
13BTS361	2015	M	0	0	810.000
13BTS364	2015	M	0	0	631.750
13BTS364	2016	M	0	0	916.000
13BTS364	2017	M	7	0	1100.211
13BTS365	2015	M	0	0	922.000
13BTS367	2015	M	0	0	802.500
13BTS367	2016	M	0	0	993.333
13BTS373	2015	M	0	0	862.000
13BTS373	2016	M	0	0	1023.909
13BTS373	2017	M	4	0	1077.000
13BTS374	2015	M	0	0	976.000
13BTS374	2016	M	5	0	1094.500
13BTS374	2017	M	0	0	1122.158
13BTS374	2018	M	0	0	1178.000
13BTS377	2015	M	0	0	983.500
13BTS377	2016	M	0	3	1141.667
13BTS377	2017	M	10	0	1216.308
13BTS379	2015	M	0	0	893.000
13BTS384	2015	M	0	0	884.667
13BTS384	2016	M	0	0	1142.000
13BTS384	2017	M	0	0	1209.200
13BTS384	2018	M	0	0	1252.500
13BTS385	2015	M	0	0	885.333
13BTS391	2015	M	0	0	913.000
13BTS399	2015	M	0	0	612.000
13BTS403	2015	M	0	0	794.500
13BTS403	2016	M	0	0	1001.000
13BTS403	2017	M	0	0	971.000
13BTS404	2015	M	0	0	636.333
13BTS404	2016	M	0	0	894.833
13BTS404	2017	M	0	0	990.364
13BTS406	2015	M	1	0	920.600
13BTS406	2016	M	0	0	1068.000
13BTS406	2017	M	0	0	1136.222
13BTS406	2018	M	0	0	1194.000
13BTS408	2015	M	0	0	820.000
13BTS410	2015	M	1	0	937.400
13BTS419	2015	M	1	0	815.000
13BTS419	2016	M	0	0	965.000
13BTS419	2017	M	8	0	1000.238
13BTS419	2018	M	0	0	1053.500
13BTS421	2015	M	0	0	869.000
13BTS423	2015	M	1	0	849.000
13BTS423	2016	M	0	0	977.750
13BTS423	2017	M	5	0	1012.111
13BTS425	2015	M	1	0	908.000
13BTS425	2016	M	0	0	1110.400
13BTS425	2017	M	2	0	1144.375
13BTS436	2015	M	0	0	864.333
13BTS436	2016	M	0	0	1080.500
13BTS436	2017	M	0	0	1122.667
13BTS441	2015	M	0	0	816.000
13BTS441	2016	M	0	0	990.000
13BTS441	2017	M	0	0	1117.200
13BTS442	2015	M	0	0	925.000
13BTS442	2016	M	0	2	1028.333
13BTS442	2017	M	0	0	1102.714
13BTS444	2015	M	0	0	799.000
13BTS445	2015	M	0	0	885.000
13BTS445	2016	M	0	0	1061.750
13BTS445	2017	M	5	0	1109.778
13BTS445	2018	M	0	0	1152.000
13BTS457	2015	M	0	0	878.500
13BTS457	2016	M	0	0	1075.750
13BTS457	2017	M	0	0	1186.280
13BTS457	2018	M	8	0	1212.000
13BTS472	2015	M	0	0	621.000
13BTS472	2016	M	0	0	899.167
13BTS472	2017	M	2	0	1043.100
13BTS472	2018	M	0	0	1095.000
13BTS504	2015	M	0	0	808.000
13BTS504	2016	M	0	0	1013.750
13BTS504	2017	M	0	0	1066.250
13BTS510	2015	M	0	0	768.500
13BTS510	2016	M	0	0	985.167
13BTS510	2017	M	0	0	1093.500
13BTS518	2016	M	0	1	934.250
13BTS518	2017	M	2	0	981.200
13BTS521	2016	M	0	0	726.500
13BTS521	2017	M	0	0	841.000
13BTS527	2015	M	0	1	993.000
13BTS527	2016	M	0	0	1040.333
13BTS529	2015	M	0	0	968.000
13BTS529	2016	M	0	3	1052.000
13BTS535	2016	M	0	0	929.800
13BTS535	2017	M	2	0	1026.000
13BTS535	2018	M	0	0	1112.000
13BTS548	2016	M	0	0	920.333
13BTS548	2017	M	1	0	1012.857
13BTS551	2016	M	0	0	562.000
13BTS551	2017	M	0	0	748.231
13BTS553	2010	M	0	0	568.333
13BTS553	2011	M	0	0	722.333
13BTS553	2012	M	3	0	908.000
13BTS553	2013	M	3	0	986.800
13BTS553	2015	M	0	0	1146.600
13BTS553	2016	M	0	0	1205.000
13BTS558	2015	M	2	0	998.000
13BTS558	2016	M	0	0	1049.500
13BTS559	2016	M	0	0	1053.500
13BTS559	2017	M	7	0	1064.636
13BTS563	2015	M	0	0	939.250
13BTS563	2016	M	0	0	1010.250
13BTS563	2017	M	0	0	1017.667
13BTS565	2015	M	0	0	717.000
13BTS565	2016	M	0	0	985.000
13BTS565	2017	M	2	0	1028.800
13BTS574	2015	M	0	0	803.000
13BTS574	2016	M	0	0	1006.667
13BTS574	2017	M	0	0	1049.250
13BTS575	2015	M	0	0	893.750
13BTS575	2016	M	0	0	1022.667
13BTS575	2017	M	2	0	1067.200
13BTS576	2015	M	0	0	904.000
13BTS576	2016	M	0	1	1044.250
13BTS576	2017	M	0	0	1059.750
13BTS591	2016	M	2	0	1034.000
13BTS591	2017	M	0	0	1018.250
13BTS597	2016	M	0	0	870.500
13BTS597	2017	M	2	0	1047.500
13BTS603	2016	M	0	0	424.000
13BTS603	2017	M	0	0	742.111
13BTS603	2018	M	0	0	870.000
13BTS608	2015	M	0	0	935.000
13BTS608	2017	M	0	0	1071.000
13BTS609	2016	M	0	0	567.000
13BTS609	2017	M	0	0	734.778
13BTS609	2018	M	0	0	931.667
13BTS620	2016	M	0	0	1032.000
13BTS620	2017	M	6	0	1086.923
13BTS625	2016	M	0	0	836.333
13BTS625	2017	M	1	0	877.500
13BTS640	2016	M	0	0	997.000
13BTS640	2017	M	3	0	1036.000
13BTS649	2016	M	0	0	613.500
13BTS649	2017	M	1	0	846.647
13BTS649	2018	M	0	0	988.000
13BTS662	2016	M	0	0	527.500
13BTS662	2017	M	0	0	775.750
13BTS662	2018	M	0	0	896.000
